CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,CustomerStatus,WarehouseDistanceBand,TenureBand,CashbackBand,RecencyScore,FrequencyScore,ChurnProbability,PredictedChurn,RiskBand,RiskRank
54650,0,17.0,Phone,1,13.0,UPI,Male,3.0,5,Grocery,1,Married,6,1,15.0,1.75,2.0,1.0,291,Stayed,Close,13–24 months,High,5,2,0.0637,0,Low,3032
54651,0,12.0,Phone,1,7.0,Debit Card,Female,3.0,4,Mobile Phone,5,Single,5,0,18.0,1.0,2.0,1.0,151,Stayed,Very close,7–12 months,Moderate,5,2,0.1953,0,Medium,2308
54652,0,17.0,Computer,1,16.0,Credit Card,Male,4.0,4,Laptop & Accessory,3,Married,5,1,14.0,2.0,5.0,8.0,182,Stayed,Close,13–24 months,Moderate,2,5,0.0943,0,Low,2836
54653,0,22.0,Phone,1,7.0,Debit Card,Female,3.0,5,Grocery,5,Married,9,0,12.0,1.75,2.0,3.0,279,Stayed,Very close,13–24 months,High,4,2,0.017,0,Low,3370
54654,0,18.0,Phone,2,7.0,Debit Card,Female,3.0,5,Laptop & Accessory,3,Single,6,0,12.0,2.0,2.0,3.0,185,Stayed,Very close,13–24 months,Moderate,4,2,0.0493,0,Low,3123
54655,0,8.0,Phone,3,21.0,Cash on Delivery,Female,3.0,4,Mobile Phone,3,Married,3,1,19.0,2.0,2.0,7.0,151,Stayed,Moderate,7–12 months,Moderate,2,2,0.6638,1,High,894
54656,1,1.0,Phone,3,9.0,E wallet,Male,3.0,4,Mobile Phone,5,Married,2,0,12.0,2.0,2.0,3.0,155,Churned,Very close,0–6 months,Moderate,4,2,0.7546,1,High,664
54657,0,1.0,Phone,3,29.0,Cash on Delivery,Male,3.0,4,Mobile Phone,3,Single,3,0,12.0,1.0,2.0,3.0,159,Stayed,Moderate,0–6 months,Moderate,4,2,0.9462,1,High,146
54658,0,18.0,Phone,1,10.0,UPI,Male,3.0,4,Others,1,Married,6,1,15.71,1.0,2.0,2.0,320,Stayed,Very close,13–24 months,Very high,5,2,0.1102,0,Medium,2729
54659,0,1.0,Phone,1,13.0,Credit Card,Male,4.0,4,Mobile Phone,3,Married,2,0,21.0,2.0,3.0,3.0,153,Stayed,Close,0–6 months,Moderate,4,4,0.257,0,Medium,2040
54660,0,7.0,Phone,3,15.0,E wallet,Male,3.0,4,Laptop & Accessory,3,Married,2,0,13.0,1.0,2.0,3.0,196,Stayed,Close,7–12 months,Moderate,4,2,0.0929,0,Low,2844
54661,0,6.0,Phone,1,16.0,Debit Card,Female,4.0,4,Laptop & Accessory,1,Married,3,1,13.0,2.0,2.0,6.0,188,Stayed,Close,0–6 months,Moderate,2,2,0.0428,0,Low,3173
54662,0,4.0,Computer,1,10.0,Credit Card,Female,4.0,4,Mobile Phone,3,Married,3,0,21.0,2.0,2.0,1.0,146,Stayed,Very close,0–6 months,Moderate,5,2,0.25,0,Medium,2073
54663,0,27.0,Phone,3,7.0,Credit Card,Female,3.0,4,Laptop & Accessory,5,Single,9,0,21.0,5.0,9.0,11.0,209,Stayed,Very close,25+ months,High,1,5,0.0015,0,Low,3510
54664,0,8.0,Phone,1,7.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,3,0,13.0,2.0,9.0,9.0,152,Stayed,Very close,7–12 months,Moderate,1,5,0.0998,0,Low,2798
54665,1,9.0,Computer,3,33.0,Debit Card,Female,4.0,4,Laptop & Accessory,5,Married,4,0,15.0,1.0,2.0,1.0,168,Churned,Far,7–12 months,Moderate,5,2,0.348,0,Medium,1715
54666,0,1.0,Phone,1,13.0,Debit Card,Female,4.0,4,Mobile Phone,1,Married,3,1,14.0,1.0,2.0,3.0,81,Stayed,Close,0–6 months,Low,4,2,0.3756,0,Medium,1614
54667,0,11.0,Phone,1,10.0,UPI,Male,3.0,4,Fashion,3,Married,3,0,16.0,8.0,8.0,4.54,219,Stayed,Very close,7–12 months,High,3,5,0.1629,0,Medium,2453
54668,0,3.0,Phone,3,10.0,Credit Card,Female,4.0,4,Laptop & Accessory,3,Married,3,0,15.0,1.0,2.0,3.0,181,Stayed,Very close,0–6 months,Moderate,4,2,0.091,0,Low,2855
54669,0,9.0,Phone,1,13.0,Debit Card,Male,3.0,6,Laptop & Accessory,1,Single,3,0,14.0,1.0,12.0,9.0,191,Stayed,Close,7–12 months,Moderate,1,5,0.1058,0,Low,2761
54670,0,7.0,Computer,1,13.0,Debit Card,Male,2.0,4,Laptop & Accessory,1,Married,5,0,24.0,4.0,5.0,8.0,202,Stayed,Close,7–12 months,High,2,5,0.0491,0,Low,3125
54671,0,28.0,Phone,2,26.0,Credit Card,Male,3.0,4,Fashion,4,Married,4,0,16.0,3.0,3.01,2.0,232,Stayed,Moderate,25+ months,High,5,4,0.001,0,Low,3515
54672,0,10.0,Phone,1,16.0,Credit Card,Male,3.0,5,Laptop & Accessory,4,Married,4,1,12.0,1.0,2.0,4.54,213,Stayed,Close,7–12 months,High,3,2,0.1572,0,Medium,2476
54673,0,1.0,Phone,1,10.0,Credit Card,Male,3.0,5,Mobile Phone,1,Single,2,0,14.0,2.0,2.0,2.0,145,Stayed,Very close,0–6 months,Moderate,5,2,0.5964,1,High,1038
54674,1,1.0,Phone,1,17.0,Credit Card,Male,3.0,4,Mobile Phone,3,Single,3,1,12.0,2.0,2.0,2.0,135,Churned,Close,0–6 months,Moderate,5,2,0.9505,1,High,137
54675,1,1.0,Computer,1,10.0,Debit Card,Male,4.0,4,Mobile Phone,5,Single,3,1,12.0,6.0,10.0,8.0,158,Churned,Very close,0–6 months,Moderate,2,5,0.9813,1,High,36
54676,0,9.0,Computer,1,10.0,Debit Card,Male,3.0,5,Mobile Phone,3,Married,3,0,19.0,2.0,2.0,1.0,138,Stayed,Very close,7–12 months,Moderate,5,2,0.3634,0,Medium,1665
54677,0,1.0,Phone,1,11.0,Credit Card,Male,3.0,2,Mobile Phone,5,Married,4,0,17.0,1.0,2.0,3.0,153,Stayed,Close,0–6 months,Moderate,4,2,0.2624,0,Medium,2019
54678,0,1.0,Phone,3,15.0,Debit Card,Male,3.0,2,Laptop & Accessory,4,Married,2,0,23.0,2.0,2.0,3.0,174,Stayed,Close,0–6 months,Moderate,4,2,0.137,0,Medium,2580
54679,0,12.0,Phone,3,14.0,E wallet,Female,3.0,5,Laptop & Accessory,1,Single,2,0,21.0,2.0,2.0,6.0,165,Stayed,Close,7–12 months,Moderate,2,2,0.0433,0,Low,3170
54680,0,3.0,Computer,1,7.0,Debit Card,Male,4.0,6,Mobile Phone,1,Married,3,0,19.0,1.0,3.0,9.0,152,Stayed,Very close,0–6 months,Moderate,1,4,0.193,0,Medium,2320
54681,0,22.0,Phone,3,9.0,E wallet,Male,3.0,2,Laptop & Accessory,4,Married,5,0,13.0,1.0,3.0,3.0,206,Stayed,Very close,13–24 months,High,4,4,0.0074,0,Low,3457
54682,0,1.0,Computer,3,10.0,Credit Card,Female,4.0,2,Laptop & Accessory,1,Married,3,1,21.0,2.0,2.0,5.0,171,Stayed,Very close,0–6 months,Moderate,2,2,0.2514,0,Medium,2065
54683,0,11.0,Phone,1,17.0,Debit Card,Male,4.0,2,Mobile Phone,1,Single,5,0,18.0,2.0,2.0,1.0,172,Stayed,Close,7–12 months,Moderate,5,2,0.0721,0,Low,2980
54684,0,24.0,Phone,1,35.0,Credit Card,Male,4.0,2,Mobile Phone,3,Married,3,1,12.0,1.0,4.0,9.0,157,Stayed,Far,13–24 months,Moderate,1,4,0.0153,0,Low,3386
54685,0,8.0,Phone,1,16.0,Credit Card,Female,3.0,5,Fashion,4,Single,3,0,15.0,5.0,8.0,4.54,211,Stayed,Close,7–12 months,High,3,5,0.6752,1,High,862
54686,1,1.0,Phone,3,10.0,Debit Card,Female,4.0,4,Laptop & Accessory,3,Single,11,0,15.0,2.0,3.0,1.0,171,Churned,Very close,0–6 months,Moderate,5,4,0.872,1,High,359
54687,0,13.0,Phone,1,9.0,Cash on Delivery,Female,4.0,5,Laptop & Accessory,3,Single,3,0,12.0,2.0,12.0,11.0,171,Stayed,Very close,13–24 months,Moderate,1,5,0.2922,0,Medium,1916
54688,0,6.0,Phone,3,17.0,E wallet,Male,3.0,4,Laptop & Accessory,1,Single,3,0,13.0,2.0,2.0,9.0,179,Stayed,Close,0–6 months,Moderate,1,2,0.1072,0,Low,2749
54689,1,14.0,Computer,3,15.0,Cash on Delivery,Male,3.0,4,Laptop & Accessory,3,Married,5,1,15.0,1.0,2.0,4.0,193,Churned,Close,13–24 months,Moderate,3,2,0.4843,0,High,1293
54690,0,12.0,Phone,1,7.0,Debit Card,Female,3.0,2,Laptop & Accessory,1,Single,2,0,14.0,1.0,2.0,9.0,201,Stayed,Very close,7–12 months,High,1,2,0.0019,0,Low,3506
54691,0,1.0,Phone,1,7.0,Debit Card,Female,4.0,4,Fashion,5,Married,3,0,12.0,1.0,2.0,8.0,199,Stayed,Very close,0–6 months,Moderate,2,2,0.2405,0,Medium,2105
54692,0,6.0,Phone,1,10.0,Debit Card,Female,3.0,4,Fashion,1,Single,5,0,16.0,7.0,3.01,8.0,237,Stayed,Very close,0–6 months,High,2,4,0.1237,0,Medium,2656
54693,0,21.0,Phone,3,21.0,E wallet,Male,3.0,4,Laptop & Accessory,5,Single,4,0,13.0,2.0,2.0,8.0,175,Stayed,Moderate,13–24 months,Moderate,2,2,0.0523,0,Low,3102
54694,0,14.0,Computer,3,12.0,Debit Card,Male,3.0,5,Fashion,5,Married,7,1,22.0,1.0,2.0,4.54,230,Stayed,Close,13–24 months,High,3,2,0.8547,1,High,404
54695,0,27.0,Phone,1,14.0,Debit Card,Male,3.0,2,Grocery,3,Married,5,0,20.0,1.75,2.0,4.0,273,Stayed,Close,25+ months,High,3,2,0.0001,0,Low,3524
54696,0,15.0,Phone,2,17.0,UPI,Male,4.0,5,Others,1,Married,5,0,15.71,4.0,13.0,7.0,316,Stayed,Close,13–24 months,Very high,2,5,0.3703,0,Medium,1637
54697,0,31.0,Phone,3,23.0,E wallet,Male,3.0,4,Laptop & Accessory,5,Single,10,0,15.0,3.0,3.0,3.0,179,Stayed,Moderate,25+ months,Moderate,4,4,0.0031,0,Low,3494
54698,0,1.0,Computer,1,17.0,Debit Card,Male,3.0,4,Fashion,5,Married,3,0,22.0,1.0,2.0,4.54,213,Stayed,Close,0–6 months,High,3,2,0.6495,1,High,925
54699,0,15.0,Phone,2,7.0,UPI,Male,3.0,5,Others,3,Married,3,0,15.71,2.0,3.0,11.0,317,Stayed,Very close,13–24 months,Very high,1,4,0.0401,0,Low,3192
54700,0,24.0,Phone,3,15.0,E wallet,Male,3.0,4,Mobile Phone,4,Married,9,0,16.0,1.0,3.0,3.0,164,Stayed,Close,13–24 months,Moderate,4,4,0.0815,0,Low,2914
54701,1,1.0,Phone,1,7.0,Debit Card,Female,4.0,6,Mobile Phone,4,Single,9,1,14.0,2.0,4.0,8.0,147,Churned,Very close,0–6 months,Moderate,2,4,0.978,1,High,49
54702,0,10.0,Computer,1,15.0,Debit Card,Female,4.0,2,Fashion,5,Married,11,0,15.0,1.0,3.01,6.0,242,Stayed,Close,7–12 months,High,2,4,0.1947,0,Medium,2311
54703,0,12.0,Phone,1,7.0,Debit Card,Female,3.0,4,Fashion,3,Single,6,1,15.0,1.0,2.0,1.0,204,Stayed,Very close,7–12 months,High,5,2,0.5681,1,High,1101
54704,0,18.0,Computer,1,31.0,Credit Card,Male,3.0,6,Mobile Phone,3,Single,4,0,15.0,1.0,2.0,5.0,162,Stayed,Far,13–24 months,Moderate,2,2,0.2588,0,Medium,2032
54705,0,21.0,Computer,3,10.0,Credit Card,Female,3.0,4,Grocery,3,Married,11,1,13.0,1.75,12.0,14.0,263,Stayed,Very close,13–24 months,High,1,5,0.3269,0,Medium,1789
54706,0,4.0,Phone,3,34.0,E wallet,Male,4.0,4,Laptop & Accessory,1,Married,9,0,24.0,3.0,8.0,8.0,178,Stayed,Far,0–6 months,Moderate,2,5,0.507,1,High,1241
54707,0,3.0,Phone,3,17.0,Debit Card,Male,4.0,4,Mobile Phone,3,Single,3,0,12.0,2.0,2.0,1.0,151,Stayed,Close,0–6 months,Moderate,5,2,0.817,1,High,493
54708,1,6.0,Computer,1,26.0,Credit Card,Male,3.0,2,Mobile Phone,3,Married,8,1,13.0,1.0,3.0,3.0,153,Churned,Moderate,0–6 months,Moderate,4,4,0.7234,1,High,741
54709,0,17.0,Computer,3,22.0,Debit Card,Male,3.0,5,Laptop & Accessory,1,Married,5,0,19.0,2.0,3.0,3.0,193,Stayed,Moderate,13–24 months,Moderate,4,4,0.0444,0,Low,3160
54710,0,8.0,Phone,1,15.0,Credit Card,Female,4.0,4,Laptop & Accessory,3,Single,5,0,12.0,1.0,5.0,4.0,186,Stayed,Close,7–12 months,Moderate,3,5,0.0996,0,Low,2799
54711,0,1.0,Phone,1,16.0,Credit Card,Male,3.0,4,Mobile Phone,5,Married,3,0,15.0,2.0,2.0,3.0,150,Stayed,Close,0–6 months,Moderate,4,2,0.5715,1,High,1091
54712,0,13.0,Phone,2,10.0,UPI,Female,3.0,2,Laptop & Accessory,4,Married,11,0,16.0,1.0,4.0,7.0,189,Stayed,Very close,13–24 months,Moderate,2,4,0.0685,0,Low,3002
54713,0,30.0,Phone,1,16.0,Credit Card,Male,3.0,4,Grocery,1,Married,9,0,12.0,1.0,3.01,2.0,236,Stayed,Close,25+ months,High,5,4,0.0003,0,Low,3522
54714,0,14.0,Phone,1,9.0,Credit Card,Female,3.0,5,Mobile Phone,1,Single,2,1,21.0,1.0,3.0,4.0,148,Stayed,Very close,13–24 months,Moderate,3,4,0.3292,0,Medium,1780
54715,0,1.0,Phone,1,14.0,Credit Card,Female,3.0,5,Laptop & Accessory,5,Single,10,0,20.0,2.0,2.0,8.0,193,Stayed,Close,0–6 months,Moderate,2,2,0.5059,1,High,1245
54716,0,3.0,Phone,3,17.0,E wallet,Male,3.0,4,Mobile Phone,4,Married,3,0,15.0,3.0,3.0,3.0,148,Stayed,Close,0–6 months,Moderate,4,4,0.7425,1,High,693
54717,0,27.0,Phone,1,13.0,Debit Card,Male,3.0,4,Laptop & Accessory,1,Single,4,0,18.0,3.0,3.0,3.0,150,Stayed,Close,25+ months,Moderate,4,4,0.0003,0,Low,3522
54718,0,9.0,Computer,1,9.0,Debit Card,Female,4.0,4,Laptop & Accessory,5,Married,4,0,12.0,2.0,2.0,1.0,176,Stayed,Very close,7–12 months,Moderate,5,2,0.0958,0,Low,2827
54719,0,6.0,Computer,1,31.0,Debit Card,Male,4.0,4,Laptop & Accessory,1,Married,3,0,16.0,2.0,5.0,8.0,178,Stayed,Far,0–6 months,Moderate,2,5,0.0322,0,Low,3250
54720,0,12.0,Phone,1,9.0,Credit Card,Male,4.0,4,Mobile Phone,3,Married,8,1,14.0,1.0,2.0,2.0,156,Stayed,Very close,7–12 months,Moderate,5,2,0.4057,0,Medium,1522
54721,0,8.0,Phone,1,15.0,Debit Card,Female,3.0,4,Laptop & Accessory,5,Married,5,0,15.0,2.0,2.0,1.0,176,Stayed,Close,7–12 months,Moderate,5,2,0.1101,0,Medium,2730
54722,0,26.0,Phone,3,10.0,E wallet,Male,3.0,5,Grocery,5,Married,3,0,15.71,2.0,2.0,17.0,294,Stayed,Very close,25+ months,High,1,2,0.0002,0,Low,3523
54723,1,1.0,Phone,1,7.0,UPI,Male,4.0,4,Mobile Phone,1,Single,3,1,14.0,7.0,8.0,9.0,152,Churned,Very close,0–6 months,Moderate,1,5,0.8404,1,High,428
54724,0,1.0,Phone,3,33.0,Credit Card,Female,3.0,4,Laptop & Accessory,1,Single,3,0,24.0,1.0,2.0,5.0,187,Stayed,Far,0–6 months,Moderate,2,2,0.205,0,Medium,2256
54725,0,19.0,Phone,3,9.0,Cash on Delivery,Male,3.0,6,Laptop & Accessory,3,Single,2,0,14.0,2.0,4.0,2.0,191,Stayed,Very close,13–24 months,Moderate,5,4,0.105,0,Low,2766
54726,0,1.0,Phone,1,17.0,Credit Card,Male,4.0,2,Mobile Phone,3,Single,3,0,19.0,1.0,2.0,3.0,160,Stayed,Close,0–6 months,Moderate,4,2,0.3813,0,Medium,1595
54727,1,11.0,Computer,3,34.0,Debit Card,Female,4.0,2,Laptop & Accessory,3,Single,6,1,13.0,1.0,2.0,4.0,189,Churned,Far,7–12 months,Moderate,3,2,0.4108,0,Medium,1502
54728,0,8.0,Phone,3,9.0,UPI,Male,3.0,4,Laptop & Accessory,1,Single,3,0,23.0,1.0,2.0,5.0,188,Stayed,Very close,7–12 months,Moderate,2,2,0.0469,0,Low,3140
54729,1,19.0,Phone,1,9.0,Credit Card,Male,4.0,4,Others,5,Married,7,1,14.0,2.0,2.0,5.0,324,Churned,Very close,13–24 months,Very high,2,2,0.1993,0,Medium,2287
54730,0,10.0,Computer,3,15.0,Debit Card,Male,4.0,5,Fashion,5,Single,3,0,16.0,1.0,2.0,10.0,201,Stayed,Close,7–12 months,High,1,2,0.6645,1,High,891
54731,0,26.0,Computer,1,26.0,Credit Card,Male,3.0,4,Mobile Phone,1,Married,2,0,19.0,2.0,2.0,3.0,168,Stayed,Moderate,25+ months,Moderate,4,2,0.0003,0,Low,3522
54732,0,1.0,Computer,1,7.0,Debit Card,Female,4.0,6,Mobile Phone,1,Married,5,0,15.0,3.0,3.0,1.0,169,Stayed,Very close,0–6 months,Moderate,5,4,0.5069,1,High,1242
54733,0,3.0,Phone,1,34.0,Credit Card,Female,4.0,4,Laptop & Accessory,3,Married,6,0,13.0,1.0,2.0,2.0,168,Stayed,Far,0–6 months,Moderate,5,2,0.2358,0,Medium,2127
54734,1,1.0,Phone,3,15.0,Cash on Delivery,Male,3.0,5,Laptop & Accessory,5,Single,8,0,18.0,1.0,2.0,3.0,178,Churned,Close,0–6 months,Moderate,4,2,0.9301,1,High,202
54735,0,8.0,Phone,1,7.0,Debit Card,Female,4.0,2,Mobile Phone,1,Single,4,0,17.0,2.0,2.0,4.0,158,Stayed,Very close,7–12 months,Moderate,3,2,0.0609,0,Low,3051
54736,0,28.0,Phone,1,26.0,Credit Card,Female,4.0,4,Laptop & Accessory,5,Married,11,1,12.0,1.0,2.0,5.0,180,Stayed,Moderate,25+ months,Moderate,2,2,0.003,0,Low,3495
54737,0,1.0,Computer,3,15.0,E wallet,Male,3.0,4,Laptop & Accessory,1,Married,2,0,20.0,2.0,2.0,2.0,168,Stayed,Close,0–6 months,Moderate,5,2,0.3343,0,Medium,1759
54738,0,11.0,Phone,1,17.0,Debit Card,Female,3.0,4,Mobile Phone,5,Married,2,1,14.0,5.0,5.0,4.0,153,Stayed,Close,7–12 months,Moderate,3,5,0.4319,0,Medium,1435
54739,0,12.0,Computer,1,9.0,Debit Card,Female,4.0,2,Laptop & Accessory,5,Single,8,1,13.0,1.0,5.0,13.0,185,Stayed,Very close,7–12 months,Moderate,1,5,0.1242,0,Medium,2654
54740,0,8.0,Phone,1,9.0,Credit Card,Female,3.0,5,Mobile Phone,5,Single,3,0,12.0,2.0,2.0,4.0,169,Stayed,Very close,7–12 months,Moderate,3,2,0.3147,0,Medium,1831
54741,0,9.0,Phone,3,15.0,Debit Card,Female,4.0,4,Mobile Phone,1,Married,3,0,17.0,2.0,2.0,3.0,151,Stayed,Close,7–12 months,Moderate,4,2,0.13,0,Medium,2620
54742,0,4.0,Phone,1,7.0,Debit Card,Male,3.0,6,Mobile Phone,3,Married,5,0,22.0,2.0,2.0,3.0,163,Stayed,Very close,0–6 months,Moderate,4,2,0.3064,0,Medium,1857
54743,0,14.0,Computer,1,9.0,Credit Card,Female,3.0,2,Laptop & Accessory,4,Married,3,0,25.0,1.0,4.0,8.0,167,Stayed,Very close,13–24 months,Moderate,2,4,0.0096,0,Low,3437
54744,0,8.0,Phone,3,15.0,Debit Card,Female,4.0,4,Laptop & Accessory,5,Married,7,0,18.0,2.0,2.0,3.0,190,Stayed,Close,7–12 months,Moderate,4,2,0.1898,0,Medium,2333
54745,0,16.0,Computer,1,15.0,Debit Card,Male,4.0,4,Others,1,Married,3,0,15.71,6.0,15.0,10.0,309,Stayed,Close,13–24 months,Very high,1,5,0.2069,0,Medium,2249
54746,1,1.0,Phone,1,13.0,Debit Card,Male,4.0,2,Mobile Phone,5,Married,3,1,22.0,1.0,2.0,1.0,141,Churned,Close,0–6 months,Moderate,5,2,0.7447,1,High,685
54747,0,1.0,Computer,1,16.0,Debit Card,Male,3.0,5,Mobile Phone,4,Married,3,0,12.0,1.0,2.0,1.0,152,Stayed,Close,0–6 months,Moderate,5,2,0.7652,1,High,639
54748,0,26.0,Phone,1,18.0,Debit Card,Female,3.0,4,Laptop & Accessory,3,Married,10,0,21.0,2.0,2.0,5.0,156,Stayed,Close,25+ months,Moderate,2,2,0.0008,0,Low,3517
54749,0,24.0,Phone,1,9.0,Credit Card,Male,4.0,4,Grocery,3,Married,7,0,15.71,1.0,2.0,4.0,301,Stayed,Very close,13–24 months,Very high,3,2,0.0011,0,Low,3514
54750,1,1.0,Phone,1,7.0,Debit Card,Female,3.0,5,Mobile Phone,5,Married,3,1,12.0,1.0,2.0,1.0,148,Churned,Very close,0–6 months,Moderate,5,2,0.8628,1,High,383
54751,0,7.0,Phone,1,14.0,Credit Card,Male,3.0,4,Fashion,3,Married,2,0,12.0,2.0,3.01,8.0,242,Stayed,Close,7–12 months,High,2,4,0.0566,0,Low,3076
54752,1,1.0,Phone,3,23.0,E wallet,Female,4.0,4,Laptop & Accessory,5,Single,7,0,16.0,2.0,2.0,3.0,178,Churned,Moderate,0–6 months,Moderate,4,2,0.857,1,High,396
54753,0,21.0,Phone,1,9.0,UPI,Female,3.0,4,Grocery,1,Married,3,1,15.71,4.0,4.0,1.0,293,Stayed,Very close,13–24 months,High,5,4,0.0065,0,Low,3464
54754,0,10.0,Phone,1,7.0,UPI,Female,3.0,4,Laptop & Accessory,4,Married,2,0,16.0,2.0,2.0,6.0,177,Stayed,Very close,7–12 months,Moderate,2,2,0.0076,0,Low,3455
54755,0,3.0,Phone,1,30.0,Debit Card,Male,3.0,2,Mobile Phone,3,Married,3,0,25.0,2.0,2.0,8.0,152,Stayed,Moderate,0–6 months,Moderate,2,2,0.1768,0,Medium,2389
54756,1,21.0,Phone,1,9.0,Debit Card,Male,3.0,4,Others,4,Single,9,1,15.71,8.0,14.0,9.0,317,Churned,Very close,13–24 months,Very high,1,5,0.7657,1,High,635
54757,0,9.0,Phone,1,7.0,Debit Card,Female,3.0,2,Mobile Phone,3,Single,5,0,14.0,3.0,3.0,3.0,150,Stayed,Very close,7–12 months,Moderate,4,4,0.1506,0,Medium,2506
54758,0,16.0,Phone,1,7.0,Debit Card,Female,3.0,5,Laptop & Accessory,1,Married,11,1,14.0,1.0,2.0,3.0,186,Stayed,Very close,13–24 months,Moderate,4,2,0.1489,0,Medium,2517
54759,1,1.0,Phone,1,9.0,Credit Card,Male,3.0,4,Mobile Phone,3,Single,8,0,18.0,3.0,3.0,2.0,169,Churned,Very close,0–6 months,Moderate,5,4,0.766,1,High,632
54760,0,10.0,Phone,2,20.0,UPI,Male,3.0,4,Mobile Phone,4,Married,6,0,14.0,2.0,2.0,5.0,146,Stayed,Close,7–12 months,Moderate,2,2,0.3993,0,Medium,1537
54761,0,6.0,Phone,1,11.0,Debit Card,Female,4.0,5,Laptop & Accessory,3,Married,3,0,13.0,6.0,7.0,9.0,187,Stayed,Close,0–6 months,Moderate,1,5,0.0266,0,Low,3297
54762,0,14.0,Computer,1,23.0,Credit Card,Male,3.0,5,Laptop & Accessory,3,Single,8,0,15.0,1.0,2.0,1.0,176,Stayed,Moderate,13–24 months,Moderate,5,2,0.4675,0,High,1332
54763,0,4.0,Phone,1,9.0,Credit Card,Female,3.0,5,Laptop & Accessory,1,Single,7,1,25.0,2.0,2.0,1.0,194,Stayed,Very close,0–6 months,Moderate,5,2,0.3444,0,Medium,1729
54764,0,19.0,Phone,1,9.0,Debit Card,Female,4.0,5,Mobile Phone,3,Single,3,0,15.0,2.0,2.0,1.0,148,Stayed,Very close,13–24 months,Moderate,5,2,0.0993,0,Low,2801
54765,0,16.0,Phone,1,36.0,Debit Card,Male,4.0,4,Laptop & Accessory,4,Married,3,0,14.0,6.0,8.0,9.0,169,Stayed,Far,13–24 months,Moderate,1,5,0.1061,0,Low,2759
54766,0,12.0,Computer,1,19.0,Debit Card,Male,1.0,5,Laptop & Accessory,5,Married,4,0,16.0,2.0,2.0,3.0,188,Stayed,Close,7–12 months,Moderate,4,2,0.0725,0,Low,2976
54767,0,8.0,Computer,1,23.0,Debit Card,Female,4.0,5,Mobile Phone,1,Single,3,0,17.0,2.0,2.0,4.0,151,Stayed,Moderate,7–12 months,Moderate,3,2,0.3793,0,Medium,1602
54768,1,13.0,Phone,3,18.0,E wallet,Female,3.0,4,Fashion,1,Married,3,0,19.0,1.0,8.0,8.0,202,Churned,Close,13–24 months,High,2,5,0.3699,0,Medium,1640
54769,1,19.0,Phone,3,9.0,Credit Card,Male,3.0,4,Laptop & Accessory,1,Single,6,0,17.0,2.0,8.0,4.0,177,Churned,Very close,13–24 months,Moderate,3,5,0.0608,0,Low,3052
54770,0,17.0,Phone,1,21.0,Debit Card,Male,4.0,4,Grocery,5,Married,8,0,15.71,2.0,2.0,1.0,297,Stayed,Moderate,13–24 months,High,5,2,0.0612,0,Low,3048
54771,0,1.0,Phone,1,12.0,Cash on Delivery,Male,3.0,5,Fashion,1,Married,3,1,17.0,2.0,3.01,9.0,253,Stayed,Close,0–6 months,High,1,4,0.4428,0,High,1404
54772,0,9.0,Phone,1,14.0,UPI,Male,3.0,4,Fashion,3,Single,5,0,22.0,1.0,2.0,4.54,227,Stayed,Close,7–12 months,High,3,2,0.1963,0,Medium,2303
54773,0,2.0,Phone,3,9.0,E wallet,Female,3.0,4,Laptop & Accessory,4,Married,3,1,21.0,7.0,8.0,6.0,173,Stayed,Very close,0–6 months,Moderate,2,5,0.7737,1,High,618
54774,0,8.0,Phone,2,10.0,UPI,Male,3.0,4,Mobile Phone,1,Married,2,0,20.0,2.0,2.0,3.0,162,Stayed,Very close,7–12 months,Moderate,4,2,0.0703,0,Low,2992
54775,1,1.0,Computer,1,12.0,Credit Card,Female,3.0,5,Mobile Phone,3,Married,3,1,15.0,1.0,2.0,8.0,149,Churned,Close,0–6 months,Moderate,2,2,0.6753,1,High,861
54776,0,1.0,Computer,1,10.0,Credit Card,Male,3.0,4,Mobile Phone,1,Married,3,0,12.0,1.0,2.0,1.0,142,Stayed,Very close,0–6 months,Moderate,5,2,0.4706,0,High,1327
54777,0,25.0,Phone,3,33.0,E wallet,Female,4.0,4,Grocery,3,Married,4,0,15.0,1.75,5.0,18.0,288,Stayed,Far,25+ months,High,1,5,0.0002,0,Low,3523
54778,0,18.0,Phone,1,11.0,Credit Card,Male,3.0,4,Laptop & Accessory,4,Single,11,0,13.0,2.0,3.0,4.0,184,Stayed,Close,13–24 months,Moderate,3,4,0.0934,0,Low,2840
54779,0,1.0,Phone,1,9.0,Credit Card,Male,4.0,2,Mobile Phone,5,Single,9,0,14.0,1.0,2.0,2.0,159,Stayed,Very close,0–6 months,Moderate,5,2,0.8031,1,High,537
54780,0,7.0,Phone,3,7.0,Credit Card,Male,3.0,2,Laptop & Accessory,5,Married,3,0,23.0,1.0,2.0,9.0,165,Stayed,Very close,7–12 months,Moderate,1,2,0.0348,0,Low,3231
