OrderNumber,ProductKey,CustomerKey,OrderDate,ShippingDate,DueDate,SalesAmount,Quantity,Price
SO73238,54,15653,2013-12-16,2013-12-23,2013-12-28,1120,1,1120
SO73238,217,15653,2013-12-16,2013-12-23,2013-12-28,35,1,35
SO73239,10,2021,2013-12-16,2013-12-23,2013-12-28,540,1,540
SO73240,103,15306,2013-12-16,2013-12-23,2013-12-28,9,1,9
SO73240,92,15306,2013-12-16,2013-12-23,2013-12-28,1215,1,1215
SO73241,29,5495,2013-12-16,2013-12-23,2013-12-28,2320,1,2320
SO73241,221,5495,2013-12-16,2013-12-23,2013-12-28,55,1,55
SO73241,105,5495,2013-12-16,2013-12-23,2013-12-28,8,1,8
SO73242,86,14857,2013-12-16,2013-12-23,2013-12-28,742,1,742
SO73242,105,14857,2013-12-16,2013-12-23,2013-12-28,8,1,8
SO73243,97,17079,2013-12-16,2013-12-23,2013-12-28,2384,1,2384
SO73243,5,17079,2013-12-16,2013-12-23,2013-12-28,9,1,9
SO73243,295,17079,2013-12-16,2013-12-23,2013-12-28,5,1,5
SO73243,216,17079,2013-12-16,2013-12-23,2013-12-28,35,1,35
SO73244,38,13338,2013-12-16,2013-12-23,2013-12-28,540,1,540
SO73244,285,13338,2013-12-16,2013-12-23,2013-12-28,21,1,21
SO73244,290,13338,2013-12-16,2013-12-23,2013-12-28,4,1,4
SO73244,216,13338,2013-12-16,2013-12-23,2013-12-28,35,1,35
SO73245,56,9671,2013-12-16,2013-12-23,2013-12-28,1120,1,1120
SO73245,225,9671,2013-12-16,2013-12-23,2013-12-28,50,1,50
SO73245,276,9671,2013-12-16,2013-12-23,2013-12-28,9,1,9
SO73246,58,11037,2013-12-16,2013-12-23,2013-12-28,1120,1,1120
SO73246,215,11037,2013-12-16,2013-12-23,2013-12-28,35,1,35
SO73247,67,10298,2013-12-16,2013-12-23,2013-12-28,1701,1,1701
SO73247,217,10298,2013-12-16,2013-12-23,2013-12-28,35,1,35
SO73248,65,7805,2013-12-16,2013-12-23,2013-12-28,1701,1,1701
SO73248,217,7805,2013-12-16,2013-12-23,2013-12-28,35,1,35
SO73248,204,7805,2013-12-16,2013-12-23,2013-12-28,24,1,24
SO73248,223,7805,2013-12-16,2013-12-23,2013-12-28,50,1,50
SO73249,66,11601,2013-12-16,2013-12-23,2013-12-28,1701,1,1701
SO73249,216,11601,2013-12-16,2013-12-23,2013-12-28,35,1,35
SO73250,66,8310,2013-12-16,2013-12-23,2013-12-28,1701,1,1701
SO73250,217,8310,2013-12-16,2013-12-23,2013-12-28,35,1,35
SO73251,56,11392,2013-12-16,2013-12-23,2013-12-28,1120,1,1120
SO73251,273,11392,2013-12-16,2013-12-23,2013-12-28,54,1,54
SO73252,41,2581,2013-12-16,2013-12-23,2013-12-28,540,1,540
SO73252,215,2581,2013-12-16,2013-12-23,2013-12-28,35,1,35
SO73253,86,931,2013-12-16,2013-12-23,2013-12-28,742,1,742
SO73254,101,2646,2013-12-16,2013-12-23,2013-12-28,2384,1,2384
SO73254,295,2646,2013-12-16,2013-12-23,2013-12-28,5,1,5
SO73254,5,2646,2013-12-16,2013-12-23,2013-12-28,9,1,9
SO73255,38,15924,2013-12-16,2013-12-23,2013-12-28,540,1,540
SO73256,96,3039,2013-12-17,2013-12-24,2013-12-29,2384,1,2384
SO73256,103,3039,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73257,241,712,2013-12-17,2013-12-24,2013-12-29,120,1,120
SO73258,105,882,2013-12-17,2013-12-24,2013-12-29,8,1,8
SO73259,241,17618,2013-12-17,2013-12-24,2013-12-29,120,1,120
SO73259,222,17618,2013-12-17,2013-12-24,2013-12-29,50,1,50
SO73259,103,17618,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73260,290,7444,2013-12-17,2013-12-24,2013-12-29,4,1,4
SO73260,285,7444,2013-12-17,2013-12-24,2013-12-29,21,1,21
SO73260,215,7444,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73261,289,2009,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73261,111,2009,2013-12-17,2013-12-24,2013-12-29,22,1,22
SO73261,216,2009,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73262,215,4806,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73263,103,6320,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73264,221,2625,2013-12-17,2013-12-24,2013-12-29,55,1,55
SO73265,24,15407,2013-12-17,2013-12-24,2013-12-29,2295,1,2295
SO73265,4,15407,2013-12-17,2013-12-24,2013-12-29,10,1,10
SO73265,206,15407,2013-12-17,2013-12-24,2013-12-29,24,1,24
SO73265,295,15407,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73266,19,5574,2013-12-17,2013-12-24,2013-12-29,769,1,769
SO73266,224,5574,2013-12-17,2013-12-24,2013-12-29,50,1,50
SO73267,25,14787,2013-12-17,2013-12-24,2013-12-29,2295,1,2295
SO73267,217,14787,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73268,25,13842,2013-12-17,2013-12-24,2013-12-29,2295,1,2295
SO73268,111,13842,2013-12-17,2013-12-24,2013-12-29,22,1,22
SO73268,238,13842,2013-12-17,2013-12-24,2013-12-29,2,1,2
SO73269,25,12622,2013-12-17,2013-12-24,2013-12-29,2295,1,2295
SO73269,295,12622,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73269,4,12622,2013-12-17,2013-12-24,2013-12-29,10,1,10
SO73270,28,3951,2013-12-17,2013-12-24,2013-12-29,2320,1,2320
SO73270,284,3951,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73271,24,4047,2013-12-17,2013-12-24,2013-12-29,2295,1,2295
SO73271,284,4047,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73271,216,4047,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73272,270,651,2013-12-17,2013-12-24,2013-12-29,54,1,54
SO73273,238,316,2013-12-17,2013-12-24,2013-12-29,2,1,2
SO73274,288,2759,2013-12-17,2013-12-24,2013-12-29,29,1,29
SO73275,283,785,2013-12-17,2013-12-24,2013-12-29,30,1,30
SO73275,289,785,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73275,215,785,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73276,283,1055,2013-12-17,2013-12-24,2013-12-29,30,1,30
SO73276,289,1055,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73276,217,1055,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73277,283,869,2013-12-17,2013-12-24,2013-12-29,30,1,30
SO73277,294,869,2013-12-17,2013-12-24,2013-12-29,64,1,64
SO73278,4,10624,2013-12-17,2013-12-24,2013-12-29,10,1,10
SO73279,4,9470,2013-12-17,2013-12-24,2013-12-29,10,1,10
SO73279,295,9470,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73279,217,9470,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73280,268,508,2013-12-17,2013-12-24,2013-12-29,70,1,70
SO73280,222,508,2013-12-17,2013-12-24,2013-12-29,50,1,50
SO73281,268,5856,2013-12-17,2013-12-24,2013-12-29,70,1,70
SO73281,103,5856,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73282,269,8833,2013-12-17,2013-12-24,2013-12-29,70,1,70
SO73283,269,8836,2013-12-17,2013-12-24,2013-12-29,70,1,70
SO73283,276,8836,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73284,267,5838,2013-12-17,2013-12-24,2013-12-29,70,1,70
SO73285,295,8211,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73286,295,5967,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73287,289,5063,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73287,238,5063,2013-12-17,2013-12-24,2013-12-29,2,1,2
SO73288,289,4325,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73288,111,4325,2013-12-17,2013-12-24,2013-12-29,22,1,22
SO73288,4,4325,2013-12-17,2013-12-24,2013-12-29,10,1,10
SO73288,103,4325,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73288,295,4325,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73289,289,12495,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73289,215,12495,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73289,222,12495,2013-12-17,2013-12-24,2013-12-29,50,1,50
SO73290,111,7605,2013-12-17,2013-12-24,2013-12-29,22,1,22
SO73291,287,17423,2013-12-17,2013-12-24,2013-12-29,33,1,33
SO73291,238,17423,2013-12-17,2013-12-24,2013-12-29,2,1,2
SO73292,289,4671,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73292,282,4671,2013-12-17,2013-12-24,2013-12-29,25,1,25
SO73292,215,4671,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73292,224,4671,2013-12-17,2013-12-24,2013-12-29,50,1,50
SO73293,4,16889,2013-12-17,2013-12-24,2013-12-29,10,1,10
SO73293,295,16889,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73293,105,16889,2013-12-17,2013-12-24,2013-12-29,8,1,8
SO73294,290,5436,2013-12-17,2013-12-24,2013-12-29,4,1,4
SO73294,238,5436,2013-12-17,2013-12-24,2013-12-29,2,1,2
SO73295,291,13135,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73296,291,6761,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73296,221,6761,2013-12-17,2013-12-24,2013-12-29,55,1,55
SO73297,291,419,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73297,215,419,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73298,111,1892,2013-12-17,2013-12-24,2013-12-29,22,1,22
SO73299,111,1900,2013-12-17,2013-12-24,2013-12-29,22,1,22
SO73299,222,1900,2013-12-17,2013-12-24,2013-12-29,50,1,50
SO73299,205,1900,2013-12-17,2013-12-24,2013-12-29,24,1,24
SO73300,289,3275,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73300,284,3275,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73300,216,3275,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73301,111,1528,2013-12-17,2013-12-24,2013-12-29,22,1,22
SO73301,4,1528,2013-12-17,2013-12-24,2013-12-29,10,1,10
SO73301,221,1528,2013-12-17,2013-12-24,2013-12-29,55,1,55
SO73302,70,9650,2013-12-17,2013-12-24,2013-12-29,2443,1,2443
SO73302,287,9650,2013-12-17,2013-12-24,2013-12-29,33,1,33
SO73302,290,9650,2013-12-17,2013-12-24,2013-12-29,4,1,4
SO73302,105,9650,2013-12-17,2013-12-24,2013-12-29,8,1,8
SO73303,28,7809,2013-12-17,2013-12-24,2013-12-29,2320,1,2320
SO73303,111,7809,2013-12-17,2013-12-24,2013-12-29,22,1,22
SO73303,295,7809,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73303,4,7809,2013-12-17,2013-12-24,2013-12-29,10,1,10
SO73303,221,7809,2013-12-17,2013-12-24,2013-12-29,55,1,55
SO73304,27,7839,2013-12-17,2013-12-24,2013-12-29,2320,1,2320
SO73304,111,7839,2013-12-17,2013-12-24,2013-12-29,22,1,22
SO73304,216,7839,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73305,26,7583,2013-12-17,2013-12-24,2013-12-29,2295,1,2295
SO73305,4,7583,2013-12-17,2013-12-24,2013-12-29,10,1,10
SO73305,103,7583,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73305,295,7583,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73306,17,4528,2013-12-17,2013-12-24,2013-12-29,769,1,769
SO73306,267,4528,2013-12-17,2013-12-24,2013-12-29,70,1,70
SO73307,18,4533,2013-12-17,2013-12-24,2013-12-29,769,1,769
SO73307,283,4533,2013-12-17,2013-12-24,2013-12-29,30,1,30
SO73307,289,4533,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73307,238,4533,2013-12-17,2013-12-24,2013-12-29,2,1,2
SO73308,29,2713,2013-12-17,2013-12-24,2013-12-29,2320,1,2320
SO73308,238,2713,2013-12-17,2013-12-24,2013-12-29,2,1,2
SO73309,100,1215,2013-12-17,2013-12-24,2013-12-29,2384,1,2384
SO73309,5,1215,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73309,206,1215,2013-12-17,2013-12-24,2013-12-29,24,1,24
SO73309,295,1215,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73310,67,11927,2013-12-17,2013-12-24,2013-12-29,1701,1,1701
SO73310,271,11927,2013-12-17,2013-12-24,2013-12-29,54,1,54
SO73311,58,7767,2013-12-17,2013-12-24,2013-12-29,1120,1,1120
SO73311,270,7767,2013-12-17,2013-12-24,2013-12-29,54,1,54
SO73312,55,7465,2013-12-17,2013-12-24,2013-12-29,1120,1,1120
SO73313,19,930,2013-12-17,2013-12-24,2013-12-29,769,1,769
SO73313,4,930,2013-12-17,2013-12-24,2013-12-29,10,1,10
SO73313,295,930,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73314,91,17667,2013-12-17,2013-12-24,2013-12-29,1215,1,1215
SO73314,288,17667,2013-12-17,2013-12-24,2013-12-29,29,1,29
SO73315,83,15645,2013-12-17,2013-12-24,2013-12-29,742,1,742
SO73315,5,15645,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73315,295,15645,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73316,92,15284,2013-12-17,2013-12-24,2013-12-29,1215,1,1215
SO73316,217,15284,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73316,223,15284,2013-12-17,2013-12-24,2013-12-29,50,1,50
SO73317,92,15287,2013-12-17,2013-12-24,2013-12-29,1215,1,1215
SO73317,288,15287,2013-12-17,2013-12-24,2013-12-29,29,1,29
SO73317,291,15287,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73317,238,15287,2013-12-17,2013-12-24,2013-12-29,2,1,2
SO73317,105,15287,2013-12-17,2013-12-24,2013-12-29,8,1,8
SO73318,39,13327,2013-12-17,2013-12-24,2013-12-29,540,1,540
SO73318,5,13327,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73318,295,13327,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73318,238,13327,2013-12-17,2013-12-24,2013-12-29,2,1,2
SO73319,40,13329,2013-12-17,2013-12-24,2013-12-29,540,1,540
SO73319,215,13329,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73320,57,10933,2013-12-17,2013-12-24,2013-12-29,1120,1,1120
SO73320,290,10933,2013-12-17,2013-12-24,2013-12-29,4,1,4
SO73320,286,10933,2013-12-17,2013-12-24,2013-12-29,25,1,25
SO73320,276,10933,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73321,64,10294,2013-12-17,2013-12-24,2013-12-29,1701,1,1701
SO73321,271,10294,2013-12-17,2013-12-24,2013-12-29,54,1,54
SO73321,103,10294,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73322,67,11609,2013-12-17,2013-12-24,2013-12-29,1701,1,1701
SO73322,216,11609,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73322,103,11609,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73323,64,8293,2013-12-17,2013-12-24,2013-12-29,1701,1,1701
SO73323,216,8293,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73324,57,14604,2013-12-17,2013-12-24,2013-12-29,1120,1,1120
SO73324,295,14604,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73324,5,14604,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73324,217,14604,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73325,54,14605,2013-12-17,2013-12-24,2013-12-29,1120,1,1120
SO73325,273,14605,2013-12-17,2013-12-24,2013-12-29,54,1,54
SO73326,55,9927,2013-12-17,2013-12-24,2013-12-29,1120,1,1120
SO73327,38,14597,2013-12-17,2013-12-24,2013-12-29,540,1,540
SO73328,41,16818,2013-12-17,2013-12-24,2013-12-29,540,1,540
SO73328,285,16818,2013-12-17,2013-12-24,2013-12-29,21,1,21
SO73328,238,16818,2013-12-17,2013-12-24,2013-12-29,2,1,2
SO73329,41,14598,2013-12-17,2013-12-24,2013-12-29,540,1,540
SO73330,39,14572,2013-12-17,2013-12-24,2013-12-29,540,1,540
SO73330,295,14572,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73330,5,14572,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73330,217,14572,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73331,96,1240,2013-12-17,2013-12-24,2013-12-29,2384,1,2384
SO73331,103,1240,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73331,217,1240,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73332,101,1217,2013-12-17,2013-12-24,2013-12-29,2384,1,2384
SO73332,5,1217,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73332,295,1217,2013-12-17,2013-12-24,2013-12-29,5,1,5
SO73332,273,1217,2013-12-17,2013-12-24,2013-12-29,54,1,54
SO73333,83,3346,2013-12-17,2013-12-24,2013-12-29,742,1,742
SO73334,97,16873,2013-12-17,2013-12-24,2013-12-29,2384,1,2384
SO73334,103,16873,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73335,100,2965,2013-12-17,2013-12-24,2013-12-29,2384,1,2384
SO73335,5,2965,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73336,91,2119,2013-12-17,2013-12-24,2013-12-29,1215,1,1215
SO73336,215,2119,2013-12-17,2013-12-24,2013-12-29,35,1,35
SO73337,99,2633,2013-12-17,2013-12-24,2013-12-29,2384,1,2384
SO73337,271,2633,2013-12-17,2013-12-24,2013-12-29,54,1,54
SO73337,103,2633,2013-12-17,2013-12-24,2013-12-29,9,1,9
SO73338,95,3033,2013-12-18,2013-12-25,2013-12-30,2384,1,2384
SO73338,217,3033,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73339,289,5168,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73339,283,5168,2013-12-18,2013-12-25,2013-12-30,30,1,30
SO73339,216,5168,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73340,286,3685,2013-12-18,2013-12-25,2013-12-30,25,1,25
SO73340,290,3685,2013-12-18,2013-12-25,2013-12-30,4,1,4
SO73340,238,3685,2013-12-18,2013-12-25,2013-12-30,2,1,2
SO73341,285,9223,2013-12-18,2013-12-25,2013-12-30,21,1,21
SO73341,290,9223,2013-12-18,2013-12-25,2013-12-30,4,1,4
SO73341,217,9223,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73342,291,16596,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73342,217,16596,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73342,204,16596,2013-12-18,2013-12-25,2013-12-30,24,1,24
SO73343,4,13246,2013-12-18,2013-12-25,2013-12-30,10,1,10
SO73343,295,13246,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73343,238,13246,2013-12-18,2013-12-25,2013-12-30,2,1,2
SO73344,270,6293,2013-12-18,2013-12-25,2013-12-30,54,1,54
SO73345,221,2624,2013-12-18,2013-12-25,2013-12-30,55,1,55
SO73346,205,967,2013-12-18,2013-12-25,2013-12-30,24,1,24
SO73347,26,2505,2013-12-18,2013-12-25,2013-12-30,2295,1,2295
SO73347,4,2505,2013-12-18,2013-12-25,2013-12-30,10,1,10
SO73347,295,2505,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73347,217,2505,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73348,24,12604,2013-12-18,2013-12-25,2013-12-30,2295,1,2295
SO73348,295,12604,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73348,4,12604,2013-12-18,2013-12-25,2013-12-30,10,1,10
SO73348,272,12604,2013-12-18,2013-12-25,2013-12-30,54,1,54
SO73348,103,12604,2013-12-18,2013-12-25,2013-12-30,9,1,9
SO73349,25,4620,2013-12-18,2013-12-25,2013-12-30,2295,1,2295
SO73349,216,4620,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73350,27,10507,2013-12-18,2013-12-25,2013-12-30,2320,1,2320
SO73350,295,10507,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73350,4,10507,2013-12-18,2013-12-25,2013-12-30,10,1,10
SO73350,215,10507,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73351,28,1842,2013-12-18,2013-12-25,2013-12-30,2320,1,2320
SO73351,215,1842,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73352,291,277,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73352,238,277,2013-12-18,2013-12-25,2013-12-30,2,1,2
SO73352,105,277,2013-12-18,2013-12-25,2013-12-30,8,1,8
SO73353,291,201,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73353,215,201,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73354,289,14951,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73354,282,14951,2013-12-18,2013-12-25,2013-12-30,25,1,25
SO73354,111,14951,2013-12-18,2013-12-25,2013-12-30,22,1,22
SO73354,238,14951,2013-12-18,2013-12-25,2013-12-30,2,1,2
SO73355,282,15594,2013-12-18,2013-12-25,2013-12-30,25,1,25
SO73355,238,15594,2013-12-18,2013-12-25,2013-12-30,2,1,2
SO73356,295,10463,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73356,4,10463,2013-12-18,2013-12-25,2013-12-30,10,1,10
SO73356,217,10463,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73357,269,8888,2013-12-18,2013-12-25,2013-12-30,70,1,70
SO73357,103,8888,2013-12-18,2013-12-25,2013-12-30,9,1,9
SO73358,267,8669,2013-12-18,2013-12-25,2013-12-30,70,1,70
SO73358,223,8669,2013-12-18,2013-12-25,2013-12-30,50,1,50
SO73359,293,17358,2013-12-18,2013-12-25,2013-12-30,64,1,64
SO73359,267,17358,2013-12-18,2013-12-25,2013-12-30,70,1,70
SO73360,289,4547,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73360,217,4547,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73361,289,3639,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73361,111,3639,2013-12-18,2013-12-25,2013-12-30,22,1,22
SO73362,111,3438,2013-12-18,2013-12-25,2013-12-30,22,1,22
SO73363,111,2755,2013-12-18,2013-12-25,2013-12-30,22,1,22
SO73363,217,2755,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73364,111,4077,2013-12-18,2013-12-25,2013-12-30,22,1,22
SO73364,223,4077,2013-12-18,2013-12-25,2013-12-30,50,1,50
SO73364,204,4077,2013-12-18,2013-12-25,2013-12-30,24,1,24
SO73365,111,5252,2013-12-18,2013-12-25,2013-12-30,22,1,22
SO73366,295,13881,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73366,215,13881,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73367,295,10130,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73367,216,10130,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73367,103,10130,2013-12-18,2013-12-25,2013-12-30,9,1,9
SO73368,283,13542,2013-12-18,2013-12-25,2013-12-30,30,1,30
SO73368,289,13542,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73368,238,13542,2013-12-18,2013-12-25,2013-12-30,2,1,2
SO73369,282,6840,2013-12-18,2013-12-25,2013-12-30,25,1,25
SO73369,289,6840,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73370,290,17885,2013-12-18,2013-12-25,2013-12-30,4,1,4
SO73370,105,17885,2013-12-18,2013-12-25,2013-12-30,8,1,8
SO73371,288,12956,2013-12-18,2013-12-25,2013-12-30,29,1,29
SO73371,291,12956,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73371,238,12956,2013-12-18,2013-12-25,2013-12-30,2,1,2
SO73371,105,12956,2013-12-18,2013-12-25,2013-12-30,8,1,8
SO73372,291,2587,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73372,288,2587,2013-12-18,2013-12-25,2013-12-30,29,1,29
SO73372,221,2587,2013-12-18,2013-12-25,2013-12-30,55,1,55
SO73373,291,16336,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73373,215,16336,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73374,291,17889,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73374,215,17889,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73375,284,653,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73375,238,653,2013-12-18,2013-12-25,2013-12-30,2,1,2
SO73375,105,653,2013-12-18,2013-12-25,2013-12-30,8,1,8
SO73376,284,1118,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73376,289,1118,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73377,15,5231,2013-12-18,2013-12-25,2013-12-30,565,1,565
SO73377,273,5231,2013-12-18,2013-12-25,2013-12-30,54,1,54
SO73378,28,7783,2013-12-18,2013-12-25,2013-12-30,2320,1,2320
SO73378,4,7783,2013-12-18,2013-12-25,2013-12-30,10,1,10
SO73378,295,7783,2013-12-18,2013-12-25,2013-12-30,5,1,5
SO73378,221,7783,2013-12-18,2013-12-25,2013-12-30,55,1,55
SO73378,105,7783,2013-12-18,2013-12-25,2013-12-30,8,1,8
SO73379,26,7480,2013-12-18,2013-12-25,2013-12-30,2295,1,2295
SO73379,111,7480,2013-12-18,2013-12-25,2013-12-30,22,1,22
SO73379,217,7480,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73380,25,7481,2013-12-18,2013-12-25,2013-12-30,2295,1,2295
SO73380,284,7481,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73381,103,5055,2013-12-18,2013-12-25,2013-12-30,9,1,9
SO73381,81,5055,2013-12-18,2013-12-25,2013-12-30,742,1,742
SO73382,82,5046,2013-12-18,2013-12-25,2013-12-30,742,1,742
SO73382,103,5046,2013-12-18,2013-12-25,2013-12-30,9,1,9
SO73382,225,5046,2013-12-18,2013-12-25,2013-12-30,50,1,50
SO73383,82,2607,2013-12-18,2013-12-25,2013-12-30,742,1,742
SO73384,24,5657,2013-12-18,2013-12-25,2013-12-30,2295,1,2295
SO73384,111,5657,2013-12-18,2013-12-25,2013-12-30,22,1,22
SO73384,215,5657,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73385,75,11851,2013-12-18,2013-12-25,2013-12-30,2443,1,2443
SO73385,287,11851,2013-12-18,2013-12-25,2013-12-30,33,1,33
SO73386,68,11855,2013-12-18,2013-12-25,2013-12-30,2443,1,2443
SO73386,216,11855,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73387,66,11928,2013-12-18,2013-12-25,2013-12-30,1701,1,1701
SO73387,290,11928,2013-12-18,2013-12-25,2013-12-30,4,1,4
SO73387,286,11928,2013-12-18,2013-12-25,2013-12-30,25,1,25
SO73387,238,11928,2013-12-18,2013-12-25,2013-12-30,2,1,2
SO73388,67,11938,2013-12-18,2013-12-25,2013-12-30,1701,1,1701
SO73388,216,11938,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73389,58,16695,2013-12-18,2013-12-25,2013-12-30,1120,1,1120
SO73389,286,16695,2013-12-18,2013-12-25,2013-12-30,25,1,25
SO73389,290,16695,2013-12-18,2013-12-25,2013-12-30,4,1,4
SO73389,215,16695,2013-12-18,2013-12-25,2013-12-30,35,1,35
SO73390,41,16864,2013-12-18,2013-12-25,2013-12-30,540,1,540
SO73390,290,16864,2013-12-18,2013-12-25,2013-12-30,4,1,4
SO73390,285,16864,2013-12-18,2013-12-25,2013-12-30,21,1,21
SO73391,57,15586,2013-12-18,2013-12-25,2013-12-30,1120,1,1120
